https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1070-irsyad-al-fatwa-haji-dan-korban-siri-5-hukum-berkongsi-korban-dan-aqiqah-pada-sembelihan-lembu-unta-yang-sama	IRSYAD HUKUM HAJI DAN KORBAN SIRI 5: HUKUM BERKONGSI KORBAN DAN AQIQAH PADA SEMBELIHAN LEMBU/UNTA YANG SAMA
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1071-irsyad-al-fatwa-khas-haji-korban-siri-4-hukum-memberi-makan-daging-korban-kepada-non-muslim	IRSYAD HUKUM KHAS HAJI &amp; KORBAN SIRI 4: HUKUM MEMBERI MAKAN DAGING KORBAN KEPADA NON-MUSLIM
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1072-irsyad-al-fatwa-haji-dan-korban-siri-3-hukum-menunaikan-haji-dengan-wang-haram	IRSYAD AL FATWA HAJI DAN KORBAN SIRI 3:  HUKUM MENUNAIKAN HAJI DENGAN WANG HARAM
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1073-irsyad-al-fatwa-haji-dan-korban-siri-2-hukum-baitulmal-taja-haiwan-untuk-korban	IRSYAD HUKUM HAJI DAN KORBAN SIRI 2:  HUKUM BAITULMAL TAJA HAIWAN UNTUK KORBAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1074-irsyad-al-fatwa-haji-dan-korban-siri-18-beri-makan-daging-korban-kepada-haiwan	IRSYAD HUKUM HAJI DAN KORBAN SIRI 18 : BERI MAKAN DAGING KORBAN KEPADA HAIWAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1075-irsyad-al-fatwa-haji-dan-korban-siri-19-hukum-penajaan-korban-oleh-masjid	IRSYAD HUKUM HAJI DAN KORBAN SIRI 19 : HUKUM PENAJAAN KORBAN OLEH MASJID
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/2570-irsyad-al-fatwa-siri-ke-20-kaifiat-dan-waktu-takbir-hari-raya-aidiladha	IRSYAD HUKUM HAJI DAN KORBAN  SIRI KE- 20 : KAIFIAT DAN WAKTU TAKBIR HARI RAYA AIDILADHA
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3581-irsyad-al-fatwa-haji-dan-korban-siri-ke-21-bolehkan-melakukan-ibadah-haji-tanpa-kelulusan-daripada-majikan	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE- 21:BOLEHKAN MELAKUKAN IBADAH HAJI TANPA KELULUSAN DARIPADA MAJIKAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3586-irsyad-al-fatwa-haji-dan-korban-siri-ke-22-bolehkah-melakukan-ibadah-korban-ke-atas-ibu-yang-sedang-koma	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-22: BOLEHKAH MELAKUKAN IBADAH KORBAN KE ATAS IBU YANG SEDANG KOMA
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3623-irsyad-al-fatwa-haji-dan-korban-siri-ke-23-pembahagian-yang-afdhal-bagi-daging-korban	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-23 : PEMBAHAGIAN YANG AFDHAL BAGI DAGING KORBAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3626-irsyad-al-fatwa-haji-dan-korban-siri-ke-24-adakah-boleh-mengerjakan-haji-nazar-bersama-haji-badal	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-24: ADAKAH BOLEH MENGERJAKAN HAJI NAZAR BERSAMA HAJI BADAL
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3628-irsyad-al-fatwa-haji-dan-korban-siri-ke-25-adakah-dibolehkan-penggunaan-kain-ihram-yang-dibasuh-menggunakan-pelembut-kain	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-25: ADAKAH DIBOLEHKAN PENGGUNAAN KAIN IHRAM YANG DIBASUH MENGGUNAKAN PELEMBUT KAIN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3656-irsyad-al-fatwa-haji-dan-korban-26-hukum-memberi-sedekah-daging-korban-yang-dimasak	IRSYAD HUKUM HAJI DAN KORBAN #26: HUKUM MEMBERI SEDEKAH DAGING KORBAN YANG DIMASAK
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3671-irsyad-al-fatwa-haji-dan-korban-siri-ke-27-hukum-makan-daging-korban-bagi-nazar-yang-tidak-tercapai-hajatnya	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-27: HUKUM MAKAN DAGING KORBAN BAGI NAZAR YANG TIDAK TERCAPAI HAJATNYA
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3791-irsyad-al-fatwa-haji-dan-korban-siri-ke-28-hukum-waswas-pada-bilangan-tawaf-ifadhah	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-28 : HUKUM WASWAS  PADA BILANGAN TAWAF IFADHAH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3896-irsyad-al-fatwa-haji-dan-korban-siri-ke-29-hukum-menggunakan-pin-baju-pada-kain-ihram-sewaktu-mengerjakan-umrah	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-29 : HUKUM MENGGUNAKAN PIN BAJU PADA KAIN IHRAM SEWAKTU MENGERJAKAN UMRAH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/3948-irsyad-al-fatwa-haji-dan-korban-siri-ke-30-adakah-perlu-berundur-dua-tiga-langkah-selepas-berhenti-minum-air-zamzam-semasa-sa-ie	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-30 : ADAKAH PERLU BERUNDUR DUA TIGA LANGKAH SELEPAS BERHENTI MINUM AIR ZAMZAM SEMASA SA‘IE?
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4060-irsyad-al-fatwa-haji-dan-korban-siri-ke-31-memakai-pampers-ketika-sedang-berihram-bagi-mengerjakan-ibadah-umrah	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-31 : MEMAKAI PAMPERS KETIKA SEDANG BERIHRAM BAGI MENGERJAKAN IBADAH UMRAH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4194-irsyad-al-fatwa-haji-dan-korban-siri-ke-32-niat-bersyarat-ketika-mengerjakan-ibadah-umrah	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-32 : NIAT BERSYARAT KETIKA MENGERJAKAN IBADAH UMRAH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4196-irsyad-al-fatwa-haji-dan-korban-siri-ke-33-memakai-deodoran-kerana-tidak-tahu-perlu-menjaga-pantang-larang-selepas-niat-bersyarat	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-33 : MEMAKAI DEODORAN KERANA TIDAK TAHU PERLU MENJAGA PANTANG LARANG SELEPAS NIAT BERSYARAT
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4207-irsyad-al-fatwa-haji-dan-korban-siri-ke-34-bagaimana-niat-umrah-nazar-serta-yang-manakah-patut-didahulukan-antara-umrah-wajib-dan-umrah-nazar	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-34 : BAGAIMANA NIAT UMRAH NAZAR SERTA YANG MANAKAH PATUT DIDAHULUKAN ANTARA UMRAH WAJIB DAN UMRAH NAZAR?
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4216-irsyad-al-fatwa-haji-dan-korban-siri-ke-35-adakah-miqat-umrah-bagi-penduduk-mekah-hanya-di-tanah-halal-tan-im-atau-boleh-di-mana-mana-tanah-halal-selainnya	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-35 : ADAKAH MIQAT UMRAH BAGI PENDUDUK MEKAH HANYA DI TANAH HALAL TAN’IM ATAU BOLEH DI MANA-MANA TANAH HALAL SELAINNYA?
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4222-irsyad-al-fatwa-haji-dan-korban-siri-ke-36-hukum-jika-wanita-datang-haid-ketika-melaksanakan-ibadah-haji-pada-hari-arafah	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-36: HUKUM JIKA WANITA DATANG HAID KETIKA MELAKSANAKAN IBADAH HAJI PADA HARI ‘ARAFAH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4266-irsyad-al-fatwa-haji-dan-korban-siri-ke-37-menghidu-bau-wangi-di-tempat-saie-ketika-masih-dalam-ihram	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-37 : MENGHIDU BAU WANGI DI TEMPAT SAIE KETIKA MASIH DALAM IHRAM
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4304-irsyad-al-fatwa-haji-dan-korban-siri-ke-38-adakah-dikenakan-dam-sekiranya-syak-rambut-gugur	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-38: ADAKAH DIKENAKAN DAM SEKIRANYA SYAK RAMBUT GUGUR
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4619-irsyad-al-fatwa-haji-dan-korban-siri-ke-39-adakah-terangkat-tuntutan-sunat-kifayah-untuk-keluarga-sekiranya-isteri-yang-melakukan-korban	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-39:  ADAKAH TERANGKAT TUNTUTAN SUNAT KIFAYAH UNTUK KELUARGA SEKIRANYA ISTERI YANG MELAKUKAN KORBAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4620-irsyad-al-fatwa-haji-dan-korban-siri-ke-40-hukum-menggabungkan-niat-korban-dan-akikah-untuk-satu-sembelihan	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-40: HUKUM MENGGABUNGKAN NIAT KORBAN DAN AKIKAH UNTUK SATU SEMBELIHAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4868-irsyad-al-fatwa-haji-dan-korban-siri-ke-41-hukum-menjual-daging-korban	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-41: HUKUM MENJUAL DAGING KORBAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4869-irsyad-al-fatwa-haji-dan-korban-siri-ke-42-qadha-puasa-hari-arafah-kerana-datang-haid	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-42: QADHA PUASA HARI ARAFAH KERANA DATANG HAID
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/4871-irsyad-al-fatwa-haji-dan-korban-siri-ke-42-adakah-sah-kanak-kanak-menyembelihh-haiwan-korban	IRSYAD HUKUM HAJI DAN KORBAN SIRI KE-43: ADAKAH SAH KANAK-KANAK MENYEMBELIHH HAIWAN KORBAN
